seed,diagnostic,horizon,target,base_skill,jepa_skill,base_plus_jepa_skill,incremental_jepa_skill,base_r2,base_plus_jepa_r2,incremental_r2,base_plus_jepa_auc,base_plus_jepa_balanced_accuracy
23,diagnostic_1,30s,absolute_atm_iv_change,0.1905127368780407,0.034516007361318435,0.17653007830821843,-0.013982658569822282,-0.810748215345539,-0.8620072314808802,-0.05125901613534123,,
23,diagnostic_1,30s,surface_displacement,-0.08920792166399427,0.02845014796479306,0.022479159131666315,0.11168708079566059,-0.6939638892851054,-0.40887249137222526,0.2850913979128802,,
23,diagnostic_1,60s,signed_futures_return,-4.268997604436923,-0.01803375637528326,-7.006852387735821,-2.7378547832988973,-18.21455844550589,-43.6390740350636,-25.42451558955771,0.48473278825254007,0.4916247535763029
23,diagnostic_1,60s,absolute_futures_return,-0.5531316117750269,0.020162502783856562,-0.7519859611455963,-0.19885434937056945,-0.9062663443677355,-1.376002887125063,-0.46973654275732746,,
23,diagnostic_1,60s,realized_futures_volatility,-1.115888347844991,0.033084131500133784,-0.9409888929726566,0.17489945487233438,-2.908956720486984,-2.39552394471614,0.5134327757708443,,
23,diagnostic_1,60s,signed_atm_straddle_change,-0.8883610981694094,-0.0011973564390532765,-0.025996075059851798,0.8623650231095576,-1.757446687919133,0.008116883103195138,1.7655635710223283,0.5216443642611412,0.5189803818243349
23,diagnostic_1,60s,absolute_atm_straddle_change,0.12248666938443564,0.041834854627042284,0.07738539346749129,-0.04510127591694435,-0.38816114633336607,-0.5045943538807109,-0.11643320754734487,,
23,diagnostic_1,60s,near_atm_spread_change,0.2030049006700183,-0.0026133817284477168,-1.3765376213017078,-1.579542521971726,0.3459064314161113,-3.479109132285676,-3.825015563701787,0.6787368440982748,0.5308172141241587
23,diagnostic_1,60s,signed_atm_iv_change,0.07452552389352973,0.0023381898828601644,0.06767401396098327,-0.006851509932546462,0.1652711003564824,0.11919706795374518,-0.04607403240273722,0.6909436521958606,0.523413048965169
23,diagnostic_1,60s,absolute_atm_iv_change,0.18918687137651236,0.04166447716503241,0.1487714488219718,-0.04041542255454056,-0.8008217996497669,-0.9638139144981572,-0.16299211484839038,,
23,diagnostic_1,60s,surface_displacement,-0.07060685397559308,0.013024286432548604,-0.035542038819191824,0.03506481515640125,-0.6316654664623691,-0.6388216080102687,-0.007156141547899564,,
23,diagnostic_1,300s,signed_futures_return,-0.5997454387911463,-0.02173180664132235,-0.0655271013384604,0.5342183374526859,-0.9913267394704428,-0.11547130979298892,0.8758554296774539,0.6465451055662188,0.5998294760552656
23,diagnostic_1,300s,absolute_futures_return,-3.503607585509127,0.02715039595079327,-5.166963611385054,-1.6633560258759266,-11.555519905729273,-22.157746236090553,-10.60222633036128,,
23,diagnostic_1,300s,realized_futures_volatility,-6.476770550293314,-0.4508959197875415,-25.688650169368472,-19.21187961907516,-40.55689736935779,-522.7865750942393,-482.2296777248815,,
23,diagnostic_1,300s,signed_atm_straddle_change,-0.25511928833050757,0.007576626353427152,-0.0016877100535817036,0.25343157827692586,-0.5688893322951045,-0.003652848772439432,0.5652364835226651,0.5501455531617492,0.5341362982903974
23,diagnostic_1,300s,absolute_atm_straddle_change,-0.015599854638168598,0.08174286662843733,0.21138659969124096,0.22698645432940956,-1.2157157965506538,-0.42240127269422123,0.7933145238564325,,
23,diagnostic_1,300s,near_atm_spread_change,-0.3788279593517878,0.0010862038797968543,-19.082365248412703,-18.703537289060915,-0.6125029704726055,-253.3299032872109,-252.7174003167383,0.5905843776542169,0.5
23,diagnostic_1,300s,signed_atm_iv_change,-0.005698170832968641,0.0015811252866181347,0.023387362408928913,0.029085533241897554,0.042604435612217495,0.08652796437722476,0.04392352876500727,0.6864202205708336,0.5891529007115697
23,diagnostic_1,300s,absolute_atm_iv_change,0.12613029448532298,0.03556647705351501,0.1832410421236602,0.057110747638337234,-0.9210074696001365,-0.7304425689920326,0.19056490060810383,,
23,diagnostic_1,300s,surface_displacement,0.12437596772234016,0.0518386265869748,-0.02071759036150911,-0.14509355808384927,-0.3242646127077704,-0.7202923368720866,-0.3960277241643162,,
